run_id,scenario,step_index,agent_id,question,subgoal,action,tool_name,tool_args,observation,response,evidence,progress,prompt_tokens,completion_tokens,latency_ms,cost_usd,ground_truth_labels,anomaly_onset_step
semantic-024,semantic_plan_loop,3,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Send an onboarding note, show a guided feature demonstration, and finish with a feedback form",planner,{'plan_version': 3},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,473,95,772.2699009491295,0.0012795,['semantic_repeat'],1.0
semantic-024,semantic_plan_loop,4,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Introduce the service by email, lead a product walkthrough, and ask the new user for feedback",planner,{'plan_version': 4},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,299,128,866.711595066211,0.0012165000000000001,['semantic_repeat'],1.0
semantic-024,semantic_plan_loop,5,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Welcome the account owner, explain the product interactively, and follow up with a satisfaction survey",planner,{'plan_version': 5},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,517,61,686.7902457532443,0.0011415000000000002,['semantic_repeat'],1.0
hallucination-024,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,283,106,584.1015871286529,0.0010605,[],
hallucination-024,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,498,91,1239.3805559404734,0.001293,['hallucination'],1.0
hallucination-024,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,419,96,600.3385358629748,0.0012045,['hallucination'],1.0
near-024,near_duplicate_loop,0,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,{'query': 'ACME Q4 earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,493,56,863.0950040118707,0.0010755,['redundant_search_loop'],1.0
near-024,near_duplicate_loop,1,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,{'query': 'ACME fourth quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,409,127,1249.5917120772276,0.0013755,['redundant_search_loop'],1.0
near-024,near_duplicate_loop,2,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,{'query': 'ACME Q4 financial results'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,384,114,862.4944737573903,0.00126,['redundant_search_loop'],1.0
near-024,near_duplicate_loop,3,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: latest ACME fourth-quarter earnings,news_search,{'query': 'latest ACME fourth-quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,512,80,1201.190903167518,0.001248,['redundant_search_loop'],1.0
near-024,near_duplicate_loop,4,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME earnings report for Q4,news_search,{'query': 'ACME earnings report for Q4'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,385,74,525.9314309591778,0.0010215,['redundant_search_loop'],1.0
near-024,near_duplicate_loop,5,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: Q4 results released by ACME,news_search,{'query': 'Q4 results released by ACME'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,469,58,736.687899929561,0.0010515,['redundant_search_loop'],1.0
healthy_polling-024,healthy_async_polling,0,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 0}",Job status: queued,The export job is queued.,,0.0,437,56,1404.4209437934023,0.0009915000000000002,[],
healthy_polling-024,healthy_async_polling,1,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 1}",Job status: running 20%,The export job is running 20%.,,0.25,260,103,1309.5755686343973,0.001008,[],
healthy_polling-024,healthy_async_polling,2,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 2}",Job status: running 55%,The export job is running 55%.,,0.5,417,68,710.8307668024858,0.0010335,[],
healthy_polling-024,healthy_async_polling,3,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 3}",Job status: running 90%,The export job is running 90%.,,0.75,381,108,977.5868554704048,0.0012195,[],
healthy_polling-024,healthy_async_polling,4,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 4}",Job status: completed,The export job is completed.,,1.0,290,73,1181.8368014710954,0.0008730000000000001,[],
healthy_code-025,healthy_code_repair,0,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 8 remain,run_tests,"{'suite': 'unit', 'iteration': 0}",Test run completed: 8 failures remain,Progress made; 8 tests still fail.,,0.0,494,65,1060.1166834599271,0.001131,[],
healthy_code-025,healthy_code_repair,1,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 6 remain,run_tests,"{'suite': 'unit', 'iteration': 1}",Test run completed: 6 failures remain,Progress made; 6 tests still fail.,,0.25,518,72,1112.6105824304036,0.001209,[],
healthy_code-025,healthy_code_repair,2,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 4 remain,run_tests,"{'suite': 'unit', 'iteration': 2}",Test run completed: 4 failures remain,Progress made; 4 tests still fail.,,0.5,461,64,1070.463059902737,0.0010755,[],
healthy_code-025,healthy_code_repair,3,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 2 remain,run_tests,"{'suite': 'unit', 'iteration': 3}",Test run completed: 2 failures remain,Progress made; 2 tests still fail.,,0.75,291,110,1136.0728531831726,0.0010965,[],
healthy_code-025,healthy_code_repair,4,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 1 remain,run_tests,"{'suite': 'unit', 'iteration': 4}",Test run completed: 1 failures remain,Progress made; 1 tests still fail.,,0.875,326,85,791.2587023729202,0.0009989999999999999,[],
healthy_code-025,healthy_code_repair,5,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 0 remain,run_tests,"{'suite': 'unit', 'iteration': 5}",Test run completed: 0 failures remain,Progress made; 0 tests still fail.,,1.0,421,105,1171.6748138790342,0.0012615,[],
hallucination-025,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,427,95,941.0648026534836,0.0012105,[],
hallucination-025,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,379,64,1397.5058580079879,0.0009525,['hallucination'],1.0
hallucination-025,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,329,129,621.3447353581473,0.0012675,['hallucination'],1.0
semantic-025,semantic_plan_loop,0,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Create a welcome email, guide the user through a product tour, then send a survey",planner,{'plan_version': 0},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,314,76,938.0970753984991,0.0009270000000000001,['semantic_repeat'],1.0
semantic-025,semantic_plan_loop,1,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Start with an introductory message, provide an in-app walkthrough, and request feedback afterward",planner,{'plan_version': 1},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,420,107,632.2851654768722,0.0012720000000000001,['semantic_repeat'],1.0
semantic-025,semantic_plan_loop,2,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Greet the customer, demonstrate the main product features, and collect opinions in a questionnaire",planner,{'plan_version': 2},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,443,81,940.2828815335495,0.0011505,['semantic_repeat'],1.0
semantic-025,semantic_plan_loop,3,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Send an onboarding note, show a guided feature demonstration, and finish with a feedback form",planner,{'plan_version': 3},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,497,88,1312.8084326648682,0.0012735000000000001,['semantic_repeat'],1.0
